Group,Subgroup,Time_Period,Value,Risk
By State,Massachusetts,2021-02-03,26.5,Mild
By State,Michigan,2021-02-03,27.3,Mild
By State,Minnesota,2021-02-03,21.9,Mild
By State,Mississippi,2021-02-03,32.7,Moderate
By State,Missouri,2021-02-03,29.3,Mild
By State,Montana,2021-02-03,23.4,Mild
By State,Nebraska,2021-02-03,26.0,Mild
By State,Nevada,2021-02-03,30.4,Moderate
By State,New Hampshire,2021-02-03,19.6,Mild
By State,New Jersey,2021-02-03,24.3,Mild
By State,New Mexico,2021-02-03,32.4,Moderate
By State,New York,2021-02-03,31.1,Moderate
By State,North Carolina,2021-02-03,27.5,Mild
By State,North Dakota,2021-02-03,20.2,Mild
By State,Ohio,2021-02-03,25.7,Mild
By State,Oklahoma,2021-02-03,27.2,Mild
By State,Oregon,2021-02-03,31.0,Moderate
By State,Pennsylvania,2021-02-03,26.5,Mild
By State,Rhode Island,2021-02-03,27.3,Mild
By State,South Carolina,2021-02-03,29.7,Mild
By State,South Dakota,2021-02-03,21.9,Mild
By State,Tennessee,2021-02-03,30.7,Moderate
By State,Texas,2021-02-03,28.2,Mild
By State,Utah,2021-02-03,28.7,Mild
By State,Vermont,2021-02-03,27.2,Mild
By State,Virginia,2021-02-03,27.5,Mild
By State,Washington,2021-02-03,28.7,Mild
By State,West Virginia,2021-02-03,30.7,Moderate
By State,Wisconsin,2021-02-03,25.8,Mild
By State,Wyoming,2021-02-03,20.0,Mild
By Age,18 - 29 years,2021-02-17,43.2,Extreme
By Age,30 - 39 years,2021-02-17,31.7,Moderate
By Age,40 - 49 years,2021-02-17,27.1,Mild
By Age,50 - 59 years,2021-02-17,27.1,Mild
By Age,60 - 69 years,2021-02-17,21.1,Mild
By Age,70 - 79 years,2021-02-17,16.9,Mild
By Age,80 years and above,2021-02-17,14.9,Mild
By Sex,Male,2021-02-17,26.7,Mild
By Sex,Female,2021-02-17,28.7,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-02-17,29.5,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-02-17,26.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-02-17,31.3,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-02-17,25.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-02-17,35.0,Moderate
By Education,Less than a high school diploma,2021-02-17,35.1,High
By Education,High school diploma or GED,2021-02-17,30.0,Mild
By Education,Some college/Associate's degree,2021-02-17,31.6,Moderate
By Education,Bachelor's degree or higher,2021-02-17,20.6,Mild
By State,Alabama,2021-02-17,27.6,Mild
By State,Alaska,2021-02-17,22.0,Mild
By State,Arizona,2021-02-17,28.7,Mild
By State,Arkansas,2021-02-17,28.2,Mild
By State,California,2021-02-17,29.5,Mild
By State,Colorado,2021-02-17,28.1,Mild
By State,Connecticut,2021-02-17,28.1,Mild
By State,Delaware,2021-02-17,21.6,Mild
By State,District of Columbia,2021-02-17,21.3,Mild
By State,Florida,2021-02-17,27.8,Mild
By State,Georgia,2021-02-17,28.3,Mild
By State,Hawaii,2021-02-17,22.3,Mild
By State,Idaho,2021-02-17,24.1,Mild
By State,Illinois,2021-02-17,27.4,Mild
By State,Indiana,2021-02-17,26.9,Mild
By State,Iowa,2021-02-17,25.3,Mild
By State,Kansas,2021-02-17,22.9,Mild
By State,Kentucky,2021-02-17,34.0,Moderate
By State,Louisiana,2021-02-17,31.9,Moderate
By State,Maine,2021-02-17,25.9,Mild
By State,Maryland,2021-02-17,25.0,Mild
By State,Massachusetts,2021-02-17,29.3,Mild
By State,Michigan,2021-02-17,26.9,Mild
By State,Minnesota,2021-02-17,18.3,Mild
By State,Mississippi,2021-02-17,32.9,Moderate
By State,Missouri,2021-02-17,27.2,Mild
By State,Montana,2021-02-17,23.5,Mild
By State,Nebraska,2021-02-17,18.8,Mild
By State,Nevada,2021-02-17,36.1,High
By State,New Hampshire,2021-02-17,23.5,Mild
By State,New Jersey,2021-02-17,26.5,Mild
By State,New Mexico,2021-02-17,32.0,Moderate
By State,New York,2021-02-17,28.2,Mild
By State,North Carolina,2021-02-17,30.3,Moderate
By State,North Dakota,2021-02-17,20.3,Mild
By State,Ohio,2021-02-17,29.1,Mild
By State,Oklahoma,2021-02-17,29.5,Mild
By State,Oregon,2021-02-17,29.7,Mild
By State,Pennsylvania,2021-02-17,27.4,Mild
By State,Rhode Island,2021-02-17,26.5,Mild
By State,South Carolina,2021-02-17,29.6,Mild
By State,South Dakota,2021-02-17,20.2,Mild
By State,Tennessee,2021-02-17,31.2,Moderate
By State,Texas,2021-02-17,27.6,Mild
By State,Utah,2021-02-17,25.4,Mild
By State,Vermont,2021-02-17,25.7,Mild
By State,Virginia,2021-02-17,25.3,Mild
By State,Washington,2021-02-17,27.8,Mild
By State,West Virginia,2021-02-17,29.0,Mild
By State,Wisconsin,2021-02-17,20.7,Mild
By State,Wyoming,2021-02-17,28.3,Mild
By Age,18 - 29 years,2021-03-03,41.2,Extreme
By Age,30 - 39 years,2021-03-03,30.7,Moderate
By Age,40 - 49 years,2021-03-03,26.5,Mild
By Age,50 - 59 years,2021-03-03,23.7,Mild
By Age,60 - 69 years,2021-03-03,19.3,Mild
By Age,70 - 79 years,2021-03-03,15.4,Mild
By Age,80 years and above,2021-03-03,18.0,Mild
By Sex,Male,2021-03-03,24.2,Mild
By Sex,Female,2021-03-03,28.4,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-03-03,28.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-03-03,25.3,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-03-03,28.7,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-03-03,21.7,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-03-03,35.8,High
By Education,Less than a high school diploma,2021-03-03,34.1,Moderate
By Education,High school diploma or GED,2021-03-03,28.0,Mild
By Education,Some college/Associate's degree,2021-03-03,29.9,Mild
By Education,Bachelor's degree or higher,2021-03-03,19.8,Mild
By State,Alabama,2021-03-03,29.0,Mild
By State,Alaska,2021-03-03,24.5,Mild
By State,Arizona,2021-03-03,29.3,Mild
By State,Arkansas,2021-03-03,35.0,Moderate
By State,California,2021-03-03,28.5,Mild
By State,Colorado,2021-03-03,27.0,Mild
By State,Connecticut,2021-03-03,21.6,Mild
By State,Delaware,2021-03-03,20.8,Mild
By State,District of Columbia,2021-03-03,25.9,Mild
By State,Florida,2021-03-03,28.1,Mild
By State,Georgia,2021-03-03,24.6,Mild
By State,Hawaii,2021-03-03,22.3,Mild
By State,Idaho,2021-03-03,21.6,Mild
By State,Illinois,2021-03-03,27.5,Mild
By State,Indiana,2021-03-03,24.9,Mild
By State,Iowa,2021-03-03,24.5,Mild
By State,Kansas,2021-03-03,27.2,Mild
By State,Kentucky,2021-03-03,30.5,Moderate
By State,Louisiana,2021-03-03,31.9,Moderate
By State,Maine,2021-03-03,28.3,Mild
By State,Maryland,2021-03-03,24.3,Mild
By State,Massachusetts,2021-03-03,24.1,Mild
By State,Michigan,2021-03-03,24.7,Mild
By State,Minnesota,2021-03-03,23.1,Mild
By State,Mississippi,2021-03-03,32.1,Moderate
By State,Missouri,2021-03-03,26.2,Mild
By State,Montana,2021-03-03,21.5,Mild
By State,Nebraska,2021-03-03,22.9,Mild
By State,Nevada,2021-03-03,25.4,Mild
By State,New Hampshire,2021-03-03,21.7,Mild
By State,New Jersey,2021-03-03,24.9,Mild
By State,New Mexico,2021-03-03,27.6,Mild
By State,New York,2021-03-03,24.7,Mild
By State,North Carolina,2021-03-03,22.2,Mild
By State,North Dakota,2021-03-03,20.0,Mild
By State,Ohio,2021-03-03,30.6,Moderate
By State,Oklahoma,2021-03-03,27.7,Mild
By State,Oregon,2021-03-03,31.3,Moderate
By State,Pennsylvania,2021-03-03,28.9,Mild
By State,Rhode Island,2021-03-03,24.1,Mild
By State,South Carolina,2021-03-03,21.1,Mild
By State,South Dakota,2021-03-03,15.9,Mild
By State,Tennessee,2021-03-03,24.6,Mild
By State,Texas,2021-03-03,25.1,Mild
By State,Utah,2021-03-03,24.0,Mild
By State,Vermont,2021-03-03,20.1,Mild
By State,Virginia,2021-03-03,25.1,Mild
By State,Washington,2021-03-03,26.6,Mild
By State,West Virginia,2021-03-03,31.1,Moderate
By State,Wisconsin,2021-03-03,22.2,Mild
By State,Wyoming,2021-03-03,26.4,Mild
By Age,18 - 29 years,2021-03-17,38.4,High
By Age,30 - 39 years,2021-03-17,29.0,Mild
By Age,40 - 49 years,2021-03-17,25.6,Mild
By Age,50 - 59 years,2021-03-17,22.1,Mild
By Age,60 - 69 years,2021-03-17,18.4,Mild
By Age,70 - 79 years,2021-03-17,13.8,Mild
By Age,80 years and above,2021-03-17,17.2,Mild
By Sex,Male,2021-03-17,23.2,Mild
By Sex,Female,2021-03-17,26.0,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-03-17,28.3,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-03-17,22.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-03-17,27.0,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-03-17,24.7,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-03-17,34.9,Moderate
By Education,Less than a high school diploma,2021-03-17,32.7,Moderate
By Education,High school diploma or GED,2021-03-17,25.2,Mild
By Education,Some college/Associate's degree,2021-03-17,29.2,Mild
By Education,Bachelor's degree or higher,2021-03-17,18.2,Mild
By State,Alabama,2021-03-17,24.8,Mild
By State,Alaska,2021-03-17,26.8,Mild
By State,Arizona,2021-03-17,25.8,Mild
By State,Arkansas,2021-03-17,28.4,Mild
By State,California,2021-03-17,27.3,Mild
By State,Colorado,2021-03-17,22.5,Mild
By State,Connecticut,2021-03-17,20.9,Mild
By State,Delaware,2021-03-17,17.2,Mild
By State,District of Columbia,2021-03-17,25.2,Mild
By State,Florida,2021-03-17,24.5,Mild
By State,Georgia,2021-03-17,25.1,Mild
By State,Hawaii,2021-03-17,21.1,Mild
By State,Idaho,2021-03-17,23.1,Mild
By State,Illinois,2021-03-17,25.5,Mild
By State,Indiana,2021-03-17,24.6,Mild
By State,Iowa,2021-03-17,21.9,Mild
By State,Kansas,2021-03-17,23.3,Mild
By State,Kentucky,2021-03-17,23.4,Mild
By State,Louisiana,2021-03-17,30.0,Mild
By State,Maine,2021-03-17,23.8,Mild
By State,Maryland,2021-03-17,22.4,Mild
By State,Massachusetts,2021-03-17,21.1,Mild
By State,Michigan,2021-03-17,25.0,Mild
By State,Minnesota,2021-03-17,18.2,Mild
By State,Mississippi,2021-03-17,33.2,Moderate
By State,Missouri,2021-03-17,24.5,Mild
By State,Montana,2021-03-17,22.6,Mild
By State,Nebraska,2021-03-17,21.7,Mild
By State,Nevada,2021-03-17,29.1,Mild
By State,New Hampshire,2021-03-17,23.3,Mild
By State,New Jersey,2021-03-17,24.9,Mild
By State,New Mexico,2021-03-17,26.1,Mild
By State,New York,2021-03-17,25.4,Mild
By State,North Carolina,2021-03-17,22.8,Mild
By State,North Dakota,2021-03-17,18.3,Mild
By State,Ohio,2021-03-17,23.2,Mild
By State,Oklahoma,2021-03-17,29.3,Mild
By State,Oregon,2021-03-17,23.5,Mild
By State,Pennsylvania,2021-03-17,21.5,Mild
By State,Rhode Island,2021-03-17,20.8,Mild
By State,South Carolina,2021-03-17,24.9,Mild
By State,South Dakota,2021-03-17,17.5,Mild
By State,Tennessee,2021-03-17,26.8,Mild
By State,Texas,2021-03-17,25.9,Mild
By State,Utah,2021-03-17,23.1,Mild
By State,Vermont,2021-03-17,23.0,Mild
By State,Virginia,2021-03-17,22.3,Mild
By State,Washington,2021-03-17,23.3,Mild
By State,West Virginia,2021-03-17,30.6,Moderate
By State,Wisconsin,2021-03-17,23.3,Mild
By State,Wyoming,2021-03-17,24.2,Mild
By Age,18 - 29 years,2021-04-14,41.7,Extreme
By Age,30 - 39 years,2021-04-14,26.7,Mild
By Age,40 - 49 years,2021-04-14,23.5,Mild
By Age,50 - 59 years,2021-04-14,19.9,Mild
By Age,60 - 69 years,2021-04-14,16.2,Mild
By Age,70 - 79 years,2021-04-14,11.9,Mild
By Age,80 years and above,2021-04-14,13.5,Mild
By Sex,Male,2021-04-14,20.5,Mild
By Sex,Female,2021-04-14,25.2,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-04-14,29.3,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-04-14,21.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-04-14,24.7,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-04-14,18.5,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-04-14,28.7,Mild
By Education,Less than a high school diploma,2021-04-14,33.8,Moderate
By Education,High school diploma or GED,2021-04-14,24.9,Mild
By Education,Some college/Associate's degree,2021-04-14,26.1,Mild
By Education,Bachelor's degree or higher,2021-04-14,16.2,Mild
By State,Alabama,2021-04-14,24.3,Mild
By State,Alaska,2021-04-14,23.4,Mild
By State,Arizona,2021-04-14,25.6,Mild
By State,Arkansas,2021-04-14,26.3,Mild
By State,California,2021-04-14,27.2,Mild
By State,Colorado,2021-04-14,22.7,Mild
By State,Connecticut,2021-04-14,19.6,Mild
By State,Delaware,2021-04-14,17.6,Mild
By State,District of Columbia,2021-04-14,25.6,Mild
By State,Florida,2021-04-14,25.8,Mild
By State,Georgia,2021-04-14,26.5,Mild
By State,Hawaii,2021-04-14,18.9,Mild
By State,Idaho,2021-04-14,22.3,Mild
By State,Illinois,2021-04-14,18.3,Mild
By State,Indiana,2021-04-14,22.6,Mild
By State,Iowa,2021-04-14,23.0,Mild
By State,Kansas,2021-04-14,20.6,Mild
By State,Kentucky,2021-04-14,28.2,Mild
By State,Louisiana,2021-04-14,26.7,Mild
By State,Maine,2021-04-14,13.4,Mild
By State,Maryland,2021-04-14,21.2,Mild
By State,Massachusetts,2021-04-14,20.0,Mild
By State,Michigan,2021-04-14,22.9,Mild
By State,Minnesota,2021-04-14,17.5,Mild
By State,Mississippi,2021-04-14,22.3,Mild
By State,Missouri,2021-04-14,21.1,Mild
By State,Montana,2021-04-14,26.4,Mild
By State,Nebraska,2021-04-14,20.2,Mild
By State,Nevada,2021-04-14,22.6,Mild
By State,New Hampshire,2021-04-14,17.7,Mild
By State,New Jersey,2021-04-14,22.3,Mild
By State,New Mexico,2021-04-14,22.7,Mild
By State,New York,2021-04-14,23.3,Mild
By State,North Carolina,2021-04-14,22.4,Mild
By State,North Dakota,2021-04-14,23.1,Mild
By State,Ohio,2021-04-14,19.9,Mild
By State,Oklahoma,2021-04-14,19.5,Mild
By State,Oregon,2021-04-14,21.2,Mild
By State,Pennsylvania,2021-04-14,20.9,Mild
By State,Rhode Island,2021-04-14,17.1,Mild
By State,South Carolina,2021-04-14,21.8,Mild
By State,South Dakota,2021-04-14,16.4,Mild
By State,Tennessee,2021-04-14,22.4,Mild
By State,Texas,2021-04-14,25.5,Mild
By State,Utah,2021-04-14,17.8,Mild
By State,Vermont,2021-04-14,23.7,Mild
By State,Virginia,2021-04-14,18.7,Mild
By State,Washington,2021-04-14,21.9,Mild
By State,West Virginia,2021-04-14,29.1,Mild
By State,Wisconsin,2021-04-14,14.9,Mild
By State,Wyoming,2021-04-14,15.7,Mild
By Age,18 - 29 years,2021-04-28,36.9,High
By Age,30 - 39 years,2021-04-28,26.1,Mild
By Age,40 - 49 years,2021-04-28,21.4,Mild
By Age,50 - 59 years,2021-04-28,20.6,Mild
By Age,60 - 69 years,2021-04-28,16.3,Mild
By Age,70 - 79 years,2021-04-28,11.7,Mild
By Age,80 years and above,2021-04-28,12.6,Mild
By Sex,Male,2021-04-28,20.1,Mild
By Sex,Female,2021-04-28,23.6,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-04-28,26.1,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-04-28,20.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-04-28,23.5,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-04-28,15.9,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-04-28,31.4,Moderate
By Education,Less than a high school diploma,2021-04-28,32.1,Moderate
By Education,High school diploma or GED,2021-04-28,22.7,Mild
By Education,Some college/Associate's degree,2021-04-28,25.8,Mild
By Education,Bachelor's degree or higher,2021-04-28,15.5,Mild
By State,Alabama,2021-04-28,27.3,Mild
By State,Alaska,2021-04-28,24.4,Mild
By State,Arizona,2021-04-28,20.4,Mild
By State,Arkansas,2021-04-28,27.2,Mild
By State,California,2021-04-28,23.1,Mild
By State,Colorado,2021-04-28,21.3,Mild
By State,Connecticut,2021-04-28,18.2,Mild
By State,Delaware,2021-04-28,23.1,Mild
By State,District of Columbia,2021-04-28,21.0,Mild
By State,Florida,2021-04-28,25.7,Mild
By State,Georgia,2021-04-28,23.0,Mild
By State,Hawaii,2021-04-28,15.9,Mild
By State,Idaho,2021-04-28,17.7,Mild
By State,Illinois,2021-04-28,21.2,Mild
By State,Indiana,2021-04-28,20.4,Mild
By State,Iowa,2021-04-28,19.5,Mild
By State,Kansas,2021-04-28,21.7,Mild
By State,Kentucky,2021-04-28,25.3,Mild
By State,Louisiana,2021-04-28,26.0,Mild
By State,Maine,2021-04-28,18.9,Mild
By State,Maryland,2021-04-28,18.4,Mild
By State,Massachusetts,2021-04-28,19.1,Mild
By State,Michigan,2021-04-28,20.7,Mild
By State,Minnesota,2021-04-28,14.9,Mild
By State,Mississippi,2021-04-28,16.1,Mild
By State,Missouri,2021-04-28,20.8,Mild
By State,Montana,2021-04-28,17.8,Mild
By State,Nebraska,2021-04-28,20.3,Mild
By State,Nevada,2021-04-28,21.3,Mild
By State,New Hampshire,2021-04-28,14.6,Mild
By State,New Jersey,2021-04-28,20.6,Mild
By State,New Mexico,2021-04-28,20.4,Mild
By State,New York,2021-04-28,21.2,Mild
By State,North Carolina,2021-04-28,23.4,Mild
By State,North Dakota,2021-04-28,16.7,Mild
By State,Ohio,2021-04-28,23.9,Mild
By State,Oklahoma,2021-04-28,23.3,Mild
By State,Oregon,2021-04-28,23.9,Mild
By State,Pennsylvania,2021-04-28,19.5,Mild
By State,Rhode Island,2021-04-28,14.9,Mild
By State,South Carolina,2021-04-28,20.7,Mild
By State,South Dakota,2021-04-28,19.8,Mild
By State,Tennessee,2021-04-28,22.3,Mild
By State,Texas,2021-04-28,23.9,Mild
By State,Utah,2021-04-28,21.0,Mild
By State,Vermont,2021-04-28,20.5,Mild
By State,Virginia,2021-04-28,19.4,Mild
By State,Washington,2021-04-28,22.7,Mild
By State,West Virginia,2021-04-28,24.8,Mild
By State,Wisconsin,2021-04-28,19.7,Mild
By State,Wyoming,2021-04-28,16.4,Mild
By Age,18 - 29 years,2021-05-12,34.6,Moderate
By Age,30 - 39 years,2021-05-12,25.8,Mild
By Age,40 - 49 years,2021-05-12,22.7,Mild
By Age,50 - 59 years,2021-05-12,19.6,Mild
By Age,60 - 69 years,2021-05-12,15.7,Mild
By Age,70 - 79 years,2021-05-12,12.1,Mild
By Age,80 years and above,2021-05-12,10.2,Mild
By Sex,Male,2021-05-12,19.7,Mild
By Sex,Female,2021-05-12,23.3,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-05-12,27.4,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-05-12,19.5,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-05-12,23.1,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-05-12,19.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-05-12,31.0,Moderate
By Education,Less than a high school diploma,2021-05-12,29.0,Mild
By Education,High school diploma or GED,2021-05-12,23.7,Mild
By Education,Some college/Associate's degree,2021-05-12,24.5,Mild
By Education,Bachelor's degree or higher,2021-05-12,15.2,Mild
By State,Alabama,2021-05-12,22.7,Mild
By State,Alaska,2021-05-12,20.5,Mild
By State,Arizona,2021-05-12,19.3,Mild
By State,Arkansas,2021-05-12,22.1,Mild
By State,California,2021-05-12,24.7,Mild
By State,Colorado,2021-05-12,22.8,Mild
By State,Connecticut,2021-05-12,22.4,Mild
By State,Delaware,2021-05-12,19.2,Mild
By State,District of Columbia,2021-05-12,23.8,Mild
By State,Florida,2021-05-12,21.5,Mild
By State,Georgia,2021-05-12,20.9,Mild
By State,Hawaii,2021-05-12,19.7,Mild
By State,Idaho,2021-05-12,18.9,Mild
By State,Illinois,2021-05-12,21.0,Mild
By State,Indiana,2021-05-12,21.5,Mild
By State,Iowa,2021-05-12,19.2,Mild
By State,Kansas,2021-05-12,16.1,Mild
By State,Kentucky,2021-05-12,20.9,Mild
By State,Louisiana,2021-05-12,27.6,Mild
By State,Maine,2021-05-12,15.7,Mild
By State,Maryland,2021-05-12,18.0,Mild
By State,Massachusetts,2021-05-12,19.3,Mild
By State,Michigan,2021-05-12,16.9,Mild
By State,Minnesota,2021-05-12,17.0,Mild
By State,Mississippi,2021-05-12,23.0,Mild
By State,Missouri,2021-05-12,16.3,Mild
By State,Montana,2021-05-12,17.1,Mild
By State,Nebraska,2021-05-12,19.1,Mild
By State,Nevada,2021-05-12,19.4,Mild
By State,New Hampshire,2021-05-12,20.5,Mild
By State,New Jersey,2021-05-12,20.4,Mild
By State,New Mexico,2021-05-12,22.7,Mild
By State,New York,2021-05-12,23.7,Mild
By State,North Carolina,2021-05-12,17.9,Mild
By State,North Dakota,2021-05-12,16.6,Mild
By State,Ohio,2021-05-12,23.9,Mild
By State,Oklahoma,2021-05-12,23.3,Mild
By State,Oregon,2021-05-12,24.2,Mild
By State,Pennsylvania,2021-05-12,22.3,Mild
By State,Rhode Island,2021-05-12,17.3,Mild
By State,South Carolina,2021-05-12,16.9,Mild
By State,South Dakota,2021-05-12,16.3,Mild
By State,Tennessee,2021-05-12,25.1,Mild
By State,Texas,2021-05-12,22.8,Mild
By State,Utah,2021-05-12,20.6,Mild
By State,Vermont,2021-05-12,19.0,Mild
By State,Virginia,2021-05-12,22.7,Mild
By State,Washington,2021-05-12,20.2,Mild
By State,West Virginia,2021-05-12,24.0,Mild
By State,Wisconsin,2021-05-12,20.9,Mild
By State,Wyoming,2021-05-12,21.5,Mild
By Age,18 - 29 years,2021-05-26,33.4,Moderate
By Age,30 - 39 years,2021-05-26,25.2,Mild
By Age,40 - 49 years,2021-05-26,22.6,Mild
By Age,50 - 59 years,2021-05-26,19.4,Mild
By Age,60 - 69 years,2021-05-26,14.7,Mild
By Age,70 - 79 years,2021-05-26,11.4,Mild
By Age,80 years and above,2021-05-26,8.2,Mild
By Sex,Male,2021-05-26,19.3,Mild
By Sex,Female,2021-05-26,22.4,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-05-26,26.3,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-05-26,19.1,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-05-26,22.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-05-26,15.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-05-26,32.3,Moderate
By Education,Less than a high school diploma,2021-05-26,28.5,Mild
By Education,High school diploma or GED,2021-05-26,23.7,Mild
By Education,Some college/Associate's degree,2021-05-26,23.6,Mild
By Education,Bachelor's degree or higher,2021-05-26,14.5,Mild
By State,Alabama,2021-05-26,21.5,Mild
By State,Alaska,2021-05-26,17.1,Mild
By State,Arizona,2021-05-26,21.9,Mild
By State,Arkansas,2021-05-26,24.1,Mild
By State,California,2021-05-26,23.0,Mild
By State,Colorado,2021-05-26,19.6,Mild
By State,Connecticut,2021-05-26,16.2,Mild
By State,Delaware,2021-05-26,21.1,Mild
By State,District of Columbia,2021-05-26,20.3,Mild
By State,Florida,2021-05-26,16.9,Mild
By State,Georgia,2021-05-26,21.8,Mild
By State,Hawaii,2021-05-26,19.7,Mild
By State,Idaho,2021-05-26,17.3,Mild
By State,Illinois,2021-05-26,21.2,Mild
By State,Indiana,2021-05-26,21.0,Mild
By State,Iowa,2021-05-26,19.8,Mild
By State,Kansas,2021-05-26,18.9,Mild
By State,Kentucky,2021-05-26,19.5,Mild
By State,Louisiana,2021-05-26,24.5,Mild
By State,Maine,2021-05-26,18.3,Mild
By State,Maryland,2021-05-26,16.5,Mild
By State,Massachusetts,2021-05-26,18.3,Mild
By State,Michigan,2021-05-26,17.5,Mild
By State,Minnesota,2021-05-26,19.5,Mild
By State,Mississippi,2021-05-26,23.8,Mild
By State,Missouri,2021-05-26,24.3,Mild
By State,Montana,2021-05-26,13.6,Mild
By State,Nebraska,2021-05-26,15.3,Mild
By State,Nevada,2021-05-26,28.2,Mild
By State,New Hampshire,2021-05-26,26.3,Mild
By State,New Jersey,2021-05-26,21.8,Mild
By State,New Mexico,2021-05-26,23.7,Mild
By State,New York,2021-05-26,19.9,Mild
By State,North Carolina,2021-05-26,24.6,Mild
By State,North Dakota,2021-05-26,18.7,Mild
By State,Ohio,2021-05-26,20.2,Mild
By State,Oklahoma,2021-05-26,22.2,Mild
By State,Oregon,2021-05-26,23.0,Mild
By State,Pennsylvania,2021-05-26,20.0,Mild
By State,Rhode Island,2021-05-26,17.2,Mild
By State,South Carolina,2021-05-26,21.7,Mild
By State,South Dakota,2021-05-26,20.8,Mild
By State,Tennessee,2021-05-26,19.7,Mild
By State,Texas,2021-05-26,23.7,Mild
By State,Utah,2021-05-26,19.1,Mild
By State,Vermont,2021-05-26,17.8,Mild
By State,Virginia,2021-05-26,21.3,Mild
By State,Washington,2021-05-26,22.5,Mild
By State,West Virginia,2021-05-26,22.3,Mild
By State,Wisconsin,2021-05-26,13.4,Mild
By State,Wyoming,2021-05-26,15.9,Mild
By Age,18 - 29 years,2021-06-09,36.0,High
By Age,30 - 39 years,2021-06-09,25.4,Mild
By Age,40 - 49 years,2021-06-09,23.2,Mild
By Age,50 - 59 years,2021-06-09,19.5,Mild
By Age,60 - 69 years,2021-06-09,16.0,Mild
By Age,70 - 79 years,2021-06-09,10.7,Mild
By Age,80 years and above,2021-06-09,6.4,Mild
By Sex,Male,2021-06-09,20.1,Mild
By Sex,Female,2021-06-09,23.0,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-06-09,26.5,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-06-09,19.5,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-06-09,26.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-06-09,15.1,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-06-09,32.2,Moderate
By Education,Less than a high school diploma,2021-06-09,26.2,Mild
By Education,High school diploma or GED,2021-06-09,25.0,Mild
By Education,Some college/Associate's degree,2021-06-09,25.2,Mild
By Education,Bachelor's degree or higher,2021-06-09,14.2,Mild
By State,Alabama,2021-06-09,24.5,Mild
By State,Alaska,2021-06-09,20.3,Mild
By State,Arizona,2021-06-09,23.3,Mild
By State,Arkansas,2021-06-09,20.8,Mild
By State,California,2021-06-09,21.7,Mild
By State,Colorado,2021-06-09,20.7,Mild
By State,Connecticut,2021-06-09,19.8,Mild
By State,Delaware,2021-06-09,20.6,Mild
By State,District of Columbia,2021-06-09,18.7,Mild
By State,Florida,2021-06-09,25.7,Mild
By State,Georgia,2021-06-09,26.5,Mild
By State,Hawaii,2021-06-09,18.2,Mild
