Mental_indicator,Group_name,Subgroup,Time_Period,Percentage,Risk
Symptoms of Depressive Disorder,By State,Washington,2020-09-30,25.2,Moderate
Symptoms of Depressive Disorder,By State,West Virginia,2020-09-30,27.5,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2020-09-30,21.6,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2020-09-30,22.2,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2020-09-30,29.4,Moderate
Symptoms of Anxiety Disorder,By State,Alaska,2020-09-30,32.6,High
Symptoms of Anxiety Disorder,By State,Arizona,2020-09-30,31.7,High
Symptoms of Anxiety Disorder,By State,Arkansas,2020-09-30,35.4,Extreme
Symptoms of Anxiety Disorder,By State,California,2020-09-30,36.2,Extreme
Symptoms of Anxiety Disorder,By State,Colorado,2020-09-30,32.8,High
Symptoms of Anxiety Disorder,By State,Connecticut,2020-09-30,28.4,Moderate
Symptoms of Anxiety Disorder,By State,Delaware,2020-09-30,32.8,High
Symptoms of Anxiety Disorder,By State,District of Columbia,2020-09-30,34.8,High
Symptoms of Anxiety Disorder,By State,Florida,2020-09-30,31.7,High
Symptoms of Anxiety Disorder,By State,Georgia,2020-09-30,29.0,Moderate
Symptoms of Anxiety Disorder,By State,Hawaii,2020-09-30,30.6,High
Symptoms of Anxiety Disorder,By State,Idaho,2020-09-30,29.4,Moderate
Symptoms of Anxiety Disorder,By State,Illinois,2020-09-30,32.2,High
Symptoms of Anxiety Disorder,By State,Indiana,2020-09-30,30.1,High
Symptoms of Anxiety Disorder,By State,Iowa,2020-09-30,26.8,Moderate
Symptoms of Anxiety Disorder,By State,Kansas,2020-09-30,32.3,High
Symptoms of Anxiety Disorder,By State,Kentucky,2020-09-30,37.8,Extreme
Symptoms of Anxiety Disorder,By State,Louisiana,2020-09-30,36.9,Extreme
Symptoms of Anxiety Disorder,By State,Maine,2020-09-30,33.2,High
Symptoms of Anxiety Disorder,By State,Maryland,2020-09-30,30.6,High
Symptoms of Anxiety Disorder,By State,Massachusetts,2020-09-30,34.2,High
Symptoms of Anxiety Disorder,By State,Michigan,2020-09-30,32.9,High
Symptoms of Anxiety Disorder,By State,Minnesota,2020-09-30,26.2,Moderate
Symptoms of Anxiety Disorder,By State,Mississippi,2020-09-30,30.6,High
Symptoms of Anxiety Disorder,By State,Missouri,2020-09-30,30.7,High
Symptoms of Anxiety Disorder,By State,Montana,2020-09-30,27.8,Moderate
Symptoms of Anxiety Disorder,By State,Nebraska,2020-09-30,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Nevada,2020-09-30,39.3,Extreme
Symptoms of Anxiety Disorder,By State,New Hampshire,2020-09-30,27.3,Moderate
Symptoms of Anxiety Disorder,By State,New Jersey,2020-09-30,34.7,High
Symptoms of Anxiety Disorder,By State,New Mexico,2020-09-30,33.9,High
Symptoms of Anxiety Disorder,By State,New York,2020-09-30,30.7,High
Symptoms of Anxiety Disorder,By State,North Carolina,2020-09-30,29.7,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2020-09-30,24.7,Mild
Symptoms of Anxiety Disorder,By State,Ohio,2020-09-30,33.6,High
Symptoms of Anxiety Disorder,By State,Oklahoma,2020-09-30,33.9,High
Symptoms of Anxiety Disorder,By State,Oregon,2020-09-30,35.1,High
Symptoms of Anxiety Disorder,By State,Pennsylvania,2020-09-30,32.6,High
Symptoms of Anxiety Disorder,By State,Rhode Island,2020-09-30,29.5,Moderate
Symptoms of Anxiety Disorder,By State,South Carolina,2020-09-30,28.3,Moderate
Symptoms of Anxiety Disorder,By State,South Dakota,2020-09-30,26.9,Moderate
Symptoms of Anxiety Disorder,By State,Tennessee,2020-09-30,30.7,High
Symptoms of Anxiety Disorder,By State,Texas,2020-09-30,33.2,High
Symptoms of Anxiety Disorder,By State,Utah,2020-09-30,31.1,High
Symptoms of Anxiety Disorder,By State,Vermont,2020-09-30,36.9,Extreme
Symptoms of Anxiety Disorder,By State,Virginia,2020-09-30,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Washington,2020-09-30,34.5,High
Symptoms of Anxiety Disorder,By State,West Virginia,2020-09-30,37.1,Extreme
Symptoms of Anxiety Disorder,By State,Wisconsin,2020-09-30,30.7,High
Symptoms of Anxiety Disorder,By State,Wyoming,2020-09-30,27.0,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2020-09-30,33.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2020-09-30,37.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2020-09-30,37.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2020-09-30,42.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2020-09-30,42.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2020-09-30,37.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2020-09-30,34.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2020-09-30,39.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2020-09-30,37.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2020-09-30,37.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2020-09-30,34.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2020-09-30,40.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2020-09-30,33.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2020-09-30,36.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2020-09-30,34.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2020-09-30,29.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2020-09-30,36.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2020-09-30,42.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2020-09-30,41.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2020-09-30,36.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2020-09-30,36.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2020-09-30,37.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2020-09-30,37.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2020-09-30,30.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2020-09-30,35.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2020-09-30,36.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2020-09-30,32.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2020-09-30,32.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2020-09-30,43.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2020-09-30,31.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2020-09-30,39.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2020-09-30,41.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2020-09-30,35.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2020-09-30,35.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2020-09-30,27.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2020-09-30,38.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2020-09-30,38.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2020-09-30,39.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2020-09-30,37.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2020-09-30,35.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2020-09-30,32.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2020-09-30,31.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2020-09-30,36.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2020-09-30,38.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2020-09-30,36.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2020-09-30,44.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2020-09-30,32.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2020-09-30,38.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2020-09-30,42.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2020-09-30,34.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2020-09-30,33.1,High
Symptoms of Depressive Disorder,By State,Alabama,2020-10-14,27.7,Moderate
Symptoms of Depressive Disorder,By State,Alaska,2020-10-14,25.7,Moderate
Symptoms of Depressive Disorder,By State,Arizona,2020-10-14,30.8,High
Symptoms of Depressive Disorder,By State,Arkansas,2020-10-14,27.3,Moderate
Symptoms of Depressive Disorder,By State,California,2020-10-14,27.7,Moderate
Symptoms of Depressive Disorder,By State,Colorado,2020-10-14,26.1,Moderate
Symptoms of Depressive Disorder,By State,Connecticut,2020-10-14,21.8,Mild
Symptoms of Depressive Disorder,By State,Delaware,2020-10-14,23.3,Mild
Symptoms of Depressive Disorder,By State,District of Columbia,2020-10-14,26.2,Moderate
Symptoms of Depressive Disorder,By State,Florida,2020-10-14,25.9,Moderate
Symptoms of Depressive Disorder,By State,Georgia,2020-10-14,25.1,Moderate
Symptoms of Depressive Disorder,By State,Hawaii,2020-10-14,27.5,Moderate
Symptoms of Depressive Disorder,By State,Idaho,2020-10-14,25.9,Moderate
Symptoms of Depressive Disorder,By State,Illinois,2020-10-14,24.2,Mild
Symptoms of Depressive Disorder,By State,Indiana,2020-10-14,27.2,Moderate
Symptoms of Depressive Disorder,By State,Iowa,2020-10-14,22.4,Mild
Symptoms of Depressive Disorder,By State,Kansas,2020-10-14,26.2,Moderate
Symptoms of Depressive Disorder,By State,Kentucky,2020-10-14,29.5,Moderate
Symptoms of Depressive Disorder,By State,Louisiana,2020-10-14,31.6,High
Symptoms of Depressive Disorder,By State,Maine,2020-10-14,22.8,Mild
Symptoms of Depressive Disorder,By State,Maryland,2020-10-14,23.8,Mild
Symptoms of Depressive Disorder,By State,Massachusetts,2020-10-14,25.3,Moderate
Symptoms of Depressive Disorder,By State,Michigan,2020-10-14,25.8,Moderate
Symptoms of Depressive Disorder,By State,Minnesota,2020-10-14,19.3,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2020-10-14,33.4,High
Symptoms of Depressive Disorder,By State,Missouri,2020-10-14,29.4,Moderate
Symptoms of Depressive Disorder,By State,Montana,2020-10-14,20.1,Mild
Symptoms of Depressive Disorder,By State,Nebraska,2020-10-14,21.8,Mild
Symptoms of Depressive Disorder,By State,Nevada,2020-10-14,31.0,High
Symptoms of Depressive Disorder,By State,New Hampshire,2020-10-14,20.8,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2020-10-14,23.4,Mild
Symptoms of Depressive Disorder,By State,New Mexico,2020-10-14,31.9,High
Symptoms of Depressive Disorder,By State,New York,2020-10-14,27.0,Moderate
Symptoms of Depressive Disorder,By State,North Carolina,2020-10-14,21.4,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2020-10-14,20.2,Mild
Symptoms of Depressive Disorder,By State,Ohio,2020-10-14,25.0,Moderate
Symptoms of Depressive Disorder,By State,Oklahoma,2020-10-14,25.9,Moderate
Symptoms of Depressive Disorder,By State,Oregon,2020-10-14,26.9,Moderate
Symptoms of Depressive Disorder,By State,Pennsylvania,2020-10-14,22.2,Mild
Symptoms of Depressive Disorder,By State,Rhode Island,2020-10-14,24.0,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2020-10-14,25.1,Moderate
Symptoms of Depressive Disorder,By State,South Dakota,2020-10-14,19.7,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2020-10-14,23.9,Mild
Symptoms of Depressive Disorder,By State,Texas,2020-10-14,29.4,Moderate
Symptoms of Depressive Disorder,By State,Utah,2020-10-14,22.4,Mild
Symptoms of Depressive Disorder,By State,Vermont,2020-10-14,21.5,Mild
Symptoms of Depressive Disorder,By State,Virginia,2020-10-14,23.8,Mild
Symptoms of Depressive Disorder,By State,Washington,2020-10-14,28.4,Moderate
Symptoms of Depressive Disorder,By State,West Virginia,2020-10-14,25.2,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2020-10-14,22.7,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2020-10-14,20.8,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2020-10-14,29.9,High
Symptoms of Anxiety Disorder,By State,Alaska,2020-10-14,33.0,High
Symptoms of Anxiety Disorder,By State,Arizona,2020-10-14,35.1,High
Symptoms of Anxiety Disorder,By State,Arkansas,2020-10-14,32.0,High
Symptoms of Anxiety Disorder,By State,California,2020-10-14,35.3,Extreme
Symptoms of Anxiety Disorder,By State,Colorado,2020-10-14,34.1,High
Symptoms of Anxiety Disorder,By State,Connecticut,2020-10-14,32.5,High
Symptoms of Anxiety Disorder,By State,Delaware,2020-10-14,31.7,High
Symptoms of Anxiety Disorder,By State,District of Columbia,2020-10-14,35.1,High
Symptoms of Anxiety Disorder,By State,Florida,2020-10-14,30.3,High
Symptoms of Anxiety Disorder,By State,Georgia,2020-10-14,33.2,High
Symptoms of Anxiety Disorder,By State,Hawaii,2020-10-14,32.2,High
Symptoms of Anxiety Disorder,By State,Idaho,2020-10-14,31.2,High
Symptoms of Anxiety Disorder,By State,Illinois,2020-10-14,30.5,High
Symptoms of Anxiety Disorder,By State,Indiana,2020-10-14,35.3,Extreme
Symptoms of Anxiety Disorder,By State,Iowa,2020-10-14,29.9,High
Symptoms of Anxiety Disorder,By State,Kansas,2020-10-14,34.8,High
Symptoms of Anxiety Disorder,By State,Kentucky,2020-10-14,35.3,Extreme
Symptoms of Anxiety Disorder,By State,Louisiana,2020-10-14,33.6,High
Symptoms of Anxiety Disorder,By State,Maine,2020-10-14,32.5,High
Symptoms of Anxiety Disorder,By State,Maryland,2020-10-14,33.0,High
Symptoms of Anxiety Disorder,By State,Massachusetts,2020-10-14,33.8,High
Symptoms of Anxiety Disorder,By State,Michigan,2020-10-14,31.3,High
Symptoms of Anxiety Disorder,By State,Minnesota,2020-10-14,25.9,Moderate
Symptoms of Anxiety Disorder,By State,Mississippi,2020-10-14,35.9,Extreme
Symptoms of Anxiety Disorder,By State,Missouri,2020-10-14,35.2,Extreme
Symptoms of Anxiety Disorder,By State,Montana,2020-10-14,29.4,Moderate
Symptoms of Anxiety Disorder,By State,Nebraska,2020-10-14,28.6,Moderate
Symptoms of Anxiety Disorder,By State,Nevada,2020-10-14,37.1,Extreme
Symptoms of Anxiety Disorder,By State,New Hampshire,2020-10-14,26.5,Moderate
Symptoms of Anxiety Disorder,By State,New Jersey,2020-10-14,31.0,High
Symptoms of Anxiety Disorder,By State,New Mexico,2020-10-14,39.5,Extreme
Symptoms of Anxiety Disorder,By State,New York,2020-10-14,34.3,High
Symptoms of Anxiety Disorder,By State,North Carolina,2020-10-14,27.0,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2020-10-14,28.0,Moderate
Symptoms of Anxiety Disorder,By State,Ohio,2020-10-14,31.7,High
Symptoms of Anxiety Disorder,By State,Oklahoma,2020-10-14,34.8,High
Symptoms of Anxiety Disorder,By State,Oregon,2020-10-14,36.6,Extreme
Symptoms of Anxiety Disorder,By State,Pennsylvania,2020-10-14,31.6,High
Symptoms of Anxiety Disorder,By State,Rhode Island,2020-10-14,35.6,Extreme
Symptoms of Anxiety Disorder,By State,South Carolina,2020-10-14,32.8,High
Symptoms of Anxiety Disorder,By State,South Dakota,2020-10-14,24.2,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2020-10-14,32.0,High
Symptoms of Anxiety Disorder,By State,Texas,2020-10-14,34.7,High
Symptoms of Anxiety Disorder,By State,Utah,2020-10-14,29.1,Moderate
Symptoms of Anxiety Disorder,By State,Vermont,2020-10-14,33.3,High
Symptoms of Anxiety Disorder,By State,Virginia,2020-10-14,30.0,High
Symptoms of Anxiety Disorder,By State,Washington,2020-10-14,35.9,Extreme
Symptoms of Anxiety Disorder,By State,West Virginia,2020-10-14,31.9,High
Symptoms of Anxiety Disorder,By State,Wisconsin,2020-10-14,32.1,High
Symptoms of Anxiety Disorder,By State,Wyoming,2020-10-14,28.3,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2020-10-14,36.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2020-10-14,38.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2020-10-14,39.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2020-10-14,38.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2020-10-14,39.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2020-10-14,37.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2020-10-14,36.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2020-10-14,34.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2020-10-14,40.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2020-10-14,35.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2020-10-14,37.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2020-10-14,38.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2020-10-14,35.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2020-10-14,34.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2020-10-14,38.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2020-10-14,33.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2020-10-14,39.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2020-10-14,41.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2020-10-14,41.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2020-10-14,35.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2020-10-14,37.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2020-10-14,37.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2020-10-14,37.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2020-10-14,30.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2020-10-14,41.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2020-10-14,40.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2020-10-14,34.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2020-10-14,33.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2020-10-14,41.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2020-10-14,31.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2020-10-14,35.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2020-10-14,46.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2020-10-14,38.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2020-10-14,32.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2020-10-14,30.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2020-10-14,37.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2020-10-14,39.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2020-10-14,41.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2020-10-14,35.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2020-10-14,39.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2020-10-14,36.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2020-10-14,28.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2020-10-14,37.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2020-10-14,41.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2020-10-14,33.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2020-10-14,36.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2020-10-14,35.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2020-10-14,41.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2020-10-14,36.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2020-10-14,36.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2020-10-14,32.0,High
Symptoms of Depressive Disorder,By State,Alabama,2020-10-28,33.8,High
Symptoms of Depressive Disorder,By State,Alaska,2020-10-28,27.1,Moderate
Symptoms of Depressive Disorder,By State,Arizona,2020-10-28,27.2,Moderate
Symptoms of Depressive Disorder,By State,Arkansas,2020-10-28,28.3,Moderate
Symptoms of Depressive Disorder,By State,California,2020-10-28,29.7,Moderate
Symptoms of Depressive Disorder,By State,Colorado,2020-10-28,29.2,Moderate
Symptoms of Depressive Disorder,By State,Connecticut,2020-10-28,26.6,Moderate
Symptoms of Depressive Disorder,By State,Delaware,2020-10-28,28.0,Moderate
Symptoms of Depressive Disorder,By State,District of Columbia,2020-10-28,31.1,High
Symptoms of Depressive Disorder,By State,Florida,2020-10-28,30.1,High
Symptoms of Depressive Disorder,By State,Georgia,2020-10-28,30.9,High
Symptoms of Depressive Disorder,By State,Hawaii,2020-10-28,30.1,High
Symptoms of Depressive Disorder,By State,Idaho,2020-10-28,28.1,Moderate
Symptoms of Depressive Disorder,By State,Illinois,2020-10-28,28.5,Moderate
Symptoms of Depressive Disorder,By State,Indiana,2020-10-28,29.4,Moderate
Symptoms of Depressive Disorder,By State,Iowa,2020-10-28,29.4,Moderate
Symptoms of Depressive Disorder,By State,Kansas,2020-10-28,30.9,High
Symptoms of Depressive Disorder,By State,Kentucky,2020-10-28,27.1,Moderate
Symptoms of Depressive Disorder,By State,Louisiana,2020-10-28,30.3,High
Symptoms of Depressive Disorder,By State,Maine,2020-10-28,27.8,Moderate
Symptoms of Depressive Disorder,By State,Maryland,2020-10-28,24.7,Mild
Symptoms of Depressive Disorder,By State,Massachusetts,2020-10-28,28.2,Moderate
Symptoms of Depressive Disorder,By State,Michigan,2020-10-28,22.2,Mild
Symptoms of Depressive Disorder,By State,Minnesota,2020-10-28,23.8,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2020-10-28,28.8,Moderate
Symptoms of Depressive Disorder,By State,Missouri,2020-10-28,27.5,Moderate
Symptoms of Depressive Disorder,By State,Montana,2020-10-28,22.9,Mild
Symptoms of Depressive Disorder,By State,Nebraska,2020-10-28,23.8,Mild
Symptoms of Depressive Disorder,By State,Nevada,2020-10-28,34.0,High
Symptoms of Depressive Disorder,By State,New Hampshire,2020-10-28,21.5,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2020-10-28,23.2,Mild
Symptoms of Depressive Disorder,By State,New Mexico,2020-10-28,32.6,High
Symptoms of Depressive Disorder,By State,New York,2020-10-28,22.0,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2020-10-28,27.6,Moderate
Symptoms of Depressive Disorder,By State,North Dakota,2020-10-28,17.0,Mild
Symptoms of Depressive Disorder,By State,Ohio,2020-10-28,26.7,Moderate
Symptoms of Depressive Disorder,By State,Oklahoma,2020-10-28,27.1,Moderate
Symptoms of Depressive Disorder,By State,Oregon,2020-10-28,29.0,Moderate
Symptoms of Depressive Disorder,By State,Pennsylvania,2020-10-28,27.8,Moderate
Symptoms of Depressive Disorder,By State,Rhode Island,2020-10-28,25.6,Moderate
Symptoms of Depressive Disorder,By State,South Carolina,2020-10-28,28.2,Moderate
Symptoms of Depressive Disorder,By State,South Dakota,2020-10-28,20.0,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2020-10-28,25.0,Moderate
Symptoms of Depressive Disorder,By State,Texas,2020-10-28,31.2,High
Symptoms of Depressive Disorder,By State,Utah,2020-10-28,24.3,Mild
Symptoms of Depressive Disorder,By State,Vermont,2020-10-28,30.0,High
Symptoms of Depressive Disorder,By State,Virginia,2020-10-28,24.0,Mild
Symptoms of Depressive Disorder,By State,Washington,2020-10-28,24.4,Mild
Symptoms of Depressive Disorder,By State,West Virginia,2020-10-28,25.7,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2020-10-28,27.0,Moderate
Symptoms of Depressive Disorder,By State,Wyoming,2020-10-28,23.5,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2020-10-28,35.3,Extreme
Symptoms of Anxiety Disorder,By State,Alaska,2020-10-28,32.7,High
Symptoms of Anxiety Disorder,By State,Arizona,2020-10-28,35.5,Extreme
Symptoms of Anxiety Disorder,By State,Arkansas,2020-10-28,38.8,Extreme
Symptoms of Anxiety Disorder,By State,California,2020-10-28,38.2,Extreme
Symptoms of Anxiety Disorder,By State,Colorado,2020-10-28,40.5,Extreme
Symptoms of Anxiety Disorder,By State,Connecticut,2020-10-28,38.2,Extreme
Symptoms of Anxiety Disorder,By State,Delaware,2020-10-28,37.7,Extreme
Symptoms of Anxiety Disorder,By State,District of Columbia,2020-10-28,45.6,Extreme
Symptoms of Anxiety Disorder,By State,Florida,2020-10-28,38.3,Extreme
Symptoms of Anxiety Disorder,By State,Georgia,2020-10-28,39.0,Extreme
Symptoms of Anxiety Disorder,By State,Hawaii,2020-10-28,37.0,Extreme
Symptoms of Anxiety Disorder,By State,Idaho,2020-10-28,35.3,Extreme
Symptoms of Anxiety Disorder,By State,Illinois,2020-10-28,36.2,Extreme
Symptoms of Anxiety Disorder,By State,Indiana,2020-10-28,35.0,High
Symptoms of Anxiety Disorder,By State,Iowa,2020-10-28,41.0,Extreme
Symptoms of Anxiety Disorder,By State,Kansas,2020-10-28,40.4,Extreme
Symptoms of Anxiety Disorder,By State,Kentucky,2020-10-28,37.6,Extreme
Symptoms of Anxiety Disorder,By State,Louisiana,2020-10-28,37.6,Extreme
Symptoms of Anxiety Disorder,By State,Maine,2020-10-28,40.5,Extreme
Symptoms of Anxiety Disorder,By State,Maryland,2020-10-28,35.7,Extreme
Symptoms of Anxiety Disorder,By State,Massachusetts,2020-10-28,37.6,Extreme
Symptoms of Anxiety Disorder,By State,Michigan,2020-10-28,31.1,High
Symptoms of Anxiety Disorder,By State,Minnesota,2020-10-28,33.6,High
